"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202590","MRFRSH","ANTICIPATED FT STATUS- BILLING","001","94841","","TBA"," ","Closed","0","0","","Face-to-Face","12","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94841",""
"202590","MRGLBL","STUDY ABROAD PROVIDER PROGRAM","001","94842","","TBA"," ","Closed","0","0","","","0","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94842","Permission from Office of Global Initiatives Required"
"202590","MRGRAD","MAINTAINING REGISTRATION","001","94843","","TBA"," ","Open","99","4","","Face-to-Face","0","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94843",""
"202590","MRINTL","STUDY ABROAD","001","94844","","TBA"," ","Closed","0","3","","","12","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94844","Permission from Office of Global Initiatives Required"
"202590","MRMIL","MAINTAINING REGISTRATION","001","94845","","TBA"," ","Closed","0","3","","","0","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94845",""
"202590","MRREG","MAINTAINING REGISTRATION","001","94846","","TBA"," ","Open","300","19","","Face-to-Face","0","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94846",""
