"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202590","ESC690","GRADUATE CO-OP ENG. SC.","349","93199","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=93199","See department for permission to enroll."
"202590","ESC702","SPECIAL TOPICS IN ESC","342","93200","TR","10:00 AM - 11:20 AM","GITC 2315A","Open","20","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=93200",""
"202590","ESC705","ADV IN ENGR EDU RESEARCH","101","93201","F","6:00 PM - 7:20 PM","CKB 126","Open","20","0","","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=93201","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202590","ESC705","ADV IN ENGR EDU RESEARCH","101","93201","","TBA"," ","Open","20","0","","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=93201","Hybrid Course<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202590","ESC725","INDEPENDENT STUDY I","349","93202","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=93202","See department for permission to enroll."
"202590","ESC726","INDEPENDENT STUDY II","349","93203","","TBA"," ","Open","19","0","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=93203","See department for permission to enroll."
"202590","ESC790A","DOCTORAL DISSERTATION","343","96715","","TBA"," ","Open","19","0","","Face-to-Face","1","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=96715","See department for permission to enroll."
"202590","ESC792B","PRE DOCTORAL RESEARCH","343","96716","","TBA"," ","Open","19","1","Shekhar, Prateek","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=96716","See department for permission to enroll."
