"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202590","MET103","INTRO TO ET DESIGN","001","94719","T","11:30 AM - 2:20 PM","MALL PC36","Closed","15","15","","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94719",""
"202590","MET103","INTRO TO ET DESIGN","003","94720","R","2:30 PM - 5:20 PM","MALL PC36","Closed","15","15","Sodhi, Jaskirat","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94720",""
"202590","MET103","INTRO TO ET DESIGN","005","94721","F","8:30 AM - 11:20 AM","MALL PC36","Open","15","2","","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94721",""
"202590","MET103","INTRO TO ET DESIGN","007","94722","W","8:30 AM - 11:20 AM","FENS 160","Open","15","13","","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94722",""
"202590","MET103","INTRO TO ET DESIGN","009","94723","F","1:00 PM - 3:50 PM","FENS 160","Open","15","8","Rodriguez, Max","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94723",""
"202590","MET103","INTRO TO ET DESIGN","101","94724","R","6:00 PM - 8:50 PM","MALL PC37","Open","15","8","","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94724",""
"202590","MET103","INTRO TO ET DESIGN","103","94725","M","6:00 PM - 8:50 PM","MALL PC37","Open","15","9","Lanfrank, Mark","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94725",""
"202590","MET103","INTRO TO ET DESIGN","105","94726","W","6:00 PM - 8:50 PM","GITC 2302","Open","15","4","Orlos, Daniel","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94726",""
"202590","MET105","APPLIED CAD","001","94727","TR","4:00 PM - 5:20 PM","MALL PC37","Closed","25","25","Rodriguez, Max","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94727",""
"202590","MET105","APPLIED CAD","101","94728","M","6:00 PM - 8:50 PM","MALL PC36","Closed","25","25","Shamroukh, Ramy","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94728",""
"202590","MET105","APPLIED CAD","103","94729","R","6:00 PM - 8:50 PM","MALL PC36","Open","25","24","Shamroukh, Ramy","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94729",""
"202590","MET205","ADVANCED CAD","001","94730","MW","11:30 AM - 1:35 PM","MALL PC40","Open","25","22","Sodhi, Jaskirat","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94730",""
"202590","MET235","STATICS FOR TECHNOLOGY","001","94731","TF","8:30 AM - 9:50 AM","CKB 341","Open","30","15","Rohafza, Ali","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94731",""
"202590","MET235","STATICS FOR TECHNOLOGY","101","94732","W","6:00 PM - 8:50 PM","FMH 307","Open","30","16","Tawfik, Mena","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94732",""
"202590","MET236","DYNAMICS FOR TECHNOLOGY","101","94733","M","6:00 PM - 7:55 PM","CKB 310","Open","30","19","Botros, Mina","Face-to-Face","2","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94733",""
"202590","MET237","STRNGTH OF MATERIALS FOR TEC","001","94734","M","8:30 AM - 10:35 AM","COLT 422","Open","20","12","Sengupta, Arijit","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94734",""
"202590","MET237","STRNGTH OF MATERIALS FOR TEC","001","94734","W","8:30 AM - 10:35 AM","CKB 320","Open","20","12","Sengupta, Arijit","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94734",""
"202590","MET237","STRNGTH OF MATERIALS FOR TEC","101","94735","T","6:00 PM - 7:55 PM","FMH 405","Open","20","18","Sengupta, Arijit","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94735",""
"202590","MET237","STRNGTH OF MATERIALS FOR TEC","101","94735","T","8:05 PM - 10:00 PM","COLT 422","Open","20","18","Sengupta, Arijit","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94735",""
"202590","MET301","ANAL & DGN MACHN ELEMS I","001","94736","R","1:00 PM - 3:05 PM","MALL PC37","Open","20","18","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94736",""
"202590","MET301","ANAL & DGN MACHN ELEMS I","001","94736","T","1:00 PM - 3:05 PM","GITC 1100","Open","20","18","","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94736",""
"202590","MET301","ANAL & DGN MACHN ELEMS I","101","94737","M","6:00 PM - 7:55 PM","FMH 305","Closed","20","20","Belal, Ahmed","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94737",""
"202590","MET301","ANAL & DGN MACHN ELEMS I","101","94737","M","8:05 PM - 10:00 PM","MALL PC39","Closed","20","20","Belal, Ahmed","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94737",""
"202590","MET302","ANAL & DGN MACHN ELEM II","101","94738","T","6:00 PM - 7:55 PM","CKB 303","Open","20","19","Belal, Ahmed","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94738",""
"202590","MET302","ANAL & DGN MACHN ELEM II","101","94738","T","8:05 PM - 10:00 PM","ME 214","Open","20","19","Belal, Ahmed","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94738",""
"202590","MET302","ANAL & DGN MACHN ELEM II","103","94739","M","6:00 PM - 7:55 PM","GITC 2315A","Open","20","11","Rahman, Sahidur","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94739",""
"202590","MET302","ANAL & DGN MACHN ELEM II","103","94739","M","8:05 PM - 10:00 PM","ME 214","Open","20","11","Rahman, Sahidur","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94739",""
"202590","MET303","APPLIED THERMODYNAMICS","101","94740","R","6:00 PM - 8:50 PM","GITC 1100","Open","30","5","Rohafza, Ali","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94740",""
