"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202590","LIT355","POETRY","101","94199","R","6:00 PM - 8:50 PM","FMH 409","Closed","26","26","Curley, Jonathan","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94199",""
"202590","LIT365","NON-FICTION","001","94200","MW","10:00 AM - 11:20 AM","CKB 303","Open","16","6","Kimmelman, Burt","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94200",""
"202590","LIT365","NON-FICTION- HONORS","HM1","94201","MW","10:00 AM - 11:20 AM","CKB 303","Open","6","0","Kimmelman, Burt","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2025 Fall&crn-1=94201","Honors Course"
