Course,Section,Title,DeliveryMode,Credits,Day,StartTime,EndTime
ENGL099,001,"ENGLISH COMP:RDNG, WRIT",Face-to-Face,3.0,Monday,13:00:00,14:20:00
ENGL099,001,"ENGLISH COMP:RDNG, WRIT",Face-to-Face,3.0,Thursday,13:00:00,14:20:00
ENGL099,003,"ENGLISH COMP:RDNG, WRIT",Face-to-Face,3.0,Tuesday,14:30:00,15:50:00
ENGL099,003,"ENGLISH COMP:RDNG, WRIT",Face-to-Face,3.0,Friday,14:30:00,15:50:00
ENGL100,001,"INTRO TO ACADEMIC RDG, WRTG",,3.0,Monday,08:30:00,09:50:00
ENGL100,001,"INTRO TO ACADEMIC RDG, WRTG",,3.0,Thursday,08:30:00,09:50:00
ENGL101,001,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
ENGL101,001,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
ENGL101,003,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,08:30:00,09:50:00
ENGL101,003,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,08:30:00,09:50:00
ENGL101,005,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,16:00:00,17:20:00
ENGL101,005,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Friday,16:00:00,17:20:00
ENGL101,007,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,08:30:00,09:50:00
ENGL101,007,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Friday,08:30:00,09:50:00
ENGL101,009,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,11:30:00,12:50:00
ENGL101,009,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,11:30:00,12:50:00
ENGL101,011,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,14:30:00,15:50:00
ENGL101,011,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Friday,14:30:00,15:50:00
ENGL101,013,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,11:30:00,12:50:00
ENGL101,013,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,11:30:00,12:50:00
ENGL101,015,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
ENGL101,015,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Friday,10:00:00,11:20:00
ENGL101,017,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
ENGL101,017,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
ENGL101,019,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,14:30:00,15:50:00
ENGL101,019,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Friday,14:30:00,15:50:00
ENGL101,021,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Monday,10:00:00,11:20:00
ENGL101,021,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
ENGL101,023,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Monday,11:30:00,12:50:00
ENGL101,023,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Wednesday,11:30:00,12:50:00
ENGL101,025,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Monday,08:30:00,09:50:00
ENGL101,025,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Wednesday,08:30:00,09:50:00
ENGL101,027,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Monday,13:00:00,14:20:00
ENGL101,027,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,13:00:00,14:20:00
ENGL101,029,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
ENGL101,029,INTRO TO ACADEMIC WRITING,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
