Course,Section,Title,DeliveryMode,Credits,Day,StartTime,EndTime
COM225,001,ST: INTRO TO MANDARIN,Face-to-Face,3.0,Monday,08:30:00,09:50:00
COM225,001,ST: INTRO TO MANDARIN,Face-to-Face,3.0,Wednesday,08:30:00,09:50:00
COM225,003,ST: INTRO TO MANDARIN,Face-to-Face,3.0,Tuesday,08:30:00,09:50:00
COM225,003,ST: INTRO TO MANDARIN,Face-to-Face,3.0,Thursday,08:30:00,09:50:00
COM230,001,INTRODUCTION TO FILM,Face-to-Face,3.0,Tuesday,08:30:00,09:50:00
COM230,001,INTRODUCTION TO FILM,Face-to-Face,3.0,Friday,08:30:00,09:50:00
COM310,001,INTERPERSONAL COMMUNICATION,Face-to-Face,3.0,Monday,11:30:00,12:50:00
COM310,001,INTERPERSONAL COMMUNICATION,Face-to-Face,3.0,Thursday,11:30:00,12:50:00
COM312,001,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Monday,11:30:00,12:50:00
COM312,001,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,11:30:00,12:50:00
COM312,003,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Tuesday,11:30:00,12:50:00
COM312,003,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Thursday,11:30:00,12:50:00
COM312,005,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,10:00:00,11:20:00
COM312,005,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Friday,10:00:00,11:20:00
COM312,007,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Tuesday,13:00:00,14:20:00
COM312,007,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Thursday,13:00:00,14:20:00
COM312,009,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,08:30:00,09:50:00
COM312,009,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Friday,08:30:00,09:50:00
COM312,011,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,13:00:00,14:20:00
COM312,011,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Friday,13:00:00,14:20:00
COM312,013,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,08:30:00,09:50:00
COM312,013,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Friday,08:30:00,09:50:00
COM312,015,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,10:00:00,11:20:00
COM312,015,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Friday,10:00:00,11:20:00
COM312,017,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Monday,10:00:00,11:20:00
COM312,017,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,10:00:00,11:20:00
COM312,019,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,13:00:00,14:20:00
COM312,019,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Friday,13:00:00,14:20:00
COM312,021,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Monday,11:30:00,12:50:00
COM312,021,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Wednesday,11:30:00,12:50:00
COM312,023,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Tuesday,08:30:00,09:50:00
COM312,023,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Thursday,08:30:00,09:50:00
COM312,025,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Tuesday,14:30:00,15:50:00
COM312,025,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Thursday,14:30:00,15:50:00
COM312,027,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Tuesday,16:00:00,17:20:00
COM312,027,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Friday,16:00:00,17:20:00
COM312,029,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
COM312,029,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
COM312,101,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Tuesday,18:00:00,20:50:00
COM312,103,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Thursday,18:00:00,20:50:00
COM312,105,EFFECTIVE COMMUNICATION,Face-to-Face,3.0,Monday,18:00:00,20:50:00
COM312,H01,ORAL PRESENTATION - HONORS,Face-to-Face,3.0,Monday,08:30:00,09:50:00
COM312,H01,ORAL PRESENTATION - HONORS,Face-to-Face,3.0,Thursday,08:30:00,09:50:00
COM313,H01,TECHNICAL WRITING- HONORS,Face-to-Face,3.0,Monday,14:30:00,15:50:00
COM313,H01,TECHNICAL WRITING- HONORS,Face-to-Face,3.0,Thursday,14:30:00,15:50:00
COM313,H03,TECHNICAL WRITING- HONORS,Face-to-Face,3.0,Monday,11:30:00,12:50:00
COM313,H03,TECHNICAL WRITING- HONORS,Face-to-Face,3.0,Wednesday,11:30:00,12:50:00
COM313,001,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Monday,08:30:00,09:50:00
COM313,001,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Wednesday,08:30:00,09:50:00
COM313,003,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Tuesday,08:30:00,09:50:00
COM313,003,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Thursday,08:30:00,09:50:00
COM313,005,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Tuesday,14:30:00,15:50:00
COM313,005,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Friday,14:30:00,15:50:00
COM313,007,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Monday,11:30:00,12:50:00
COM313,007,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Thursday,11:30:00,12:50:00
COM313,009,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
COM313,009,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Friday,10:00:00,11:20:00
COM313,011,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
COM313,011,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
COM313,013,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Monday,10:00:00,11:20:00
COM313,013,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Wednesday,10:00:00,11:20:00
COM313,015,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Monday,10:00:00,11:20:00
COM313,015,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Wednesday,10:00:00,11:20:00
COM313,017,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Monday,16:00:00,17:20:00
COM313,017,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Thursday,16:00:00,17:20:00
COM313,019,WRITING IN THE WORKPLACE,Face-to-Face,3.0,Monday,13:00:00,14:20:00
