Course,Section,Title,DeliveryMode,Credits,Day,StartTime,EndTime
ESC690,349,GRADUATE CO-OP ENG. SC.,Face-to-Face,3.0,,,
ESC702,342,SPECIAL TOPICS IN ESC,Face-to-Face,3.0,Tuesday,10:00:00,11:20:00
ESC702,342,SPECIAL TOPICS IN ESC,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
ESC705,101,ADV IN ENGR EDU RESEARCH,Hybrid,3.0,Friday,18:00:00,19:20:00
ESC705,101,ADV IN ENGR EDU RESEARCH,Hybrid,3.0,,,
ESC725,349,INDEPENDENT STUDY I,Face-to-Face,3.0,,,
ESC726,349,INDEPENDENT STUDY II,Face-to-Face,3.0,,,
ESC790A,343,DOCTORAL DISSERTATION,Face-to-Face,1.0,,,
ESC792B,343,PRE DOCTORAL RESEARCH,Face-to-Face,3.0,,,
