Course,Section,Title,DeliveryMode,Credits,Day,StartTime,EndTime
IT101,001,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Monday,13:00:00,14:20:00
IT101,001,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Thursday,13:00:00,14:20:00
IT101,003,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Monday,10:00:00,11:20:00
IT101,003,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Thursday,10:00:00,11:20:00
IT101,005,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Monday,13:00:00,14:20:00
IT101,005,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Wednesday,13:00:00,14:20:00
IT101,009,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Tuesday,16:00:00,17:20:00
IT101,009,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Friday,16:00:00,17:20:00
IT101,011,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Tuesday,14:30:00,15:50:00
IT101,011,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Thursday,14:30:00,15:50:00
IT101,013,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Tuesday,14:30:00,15:50:00
IT101,013,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Thursday,14:30:00,15:50:00
IT101,101,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Monday,18:00:00,20:50:00
IT101,103,INTRO TO INFORMTN TECHNOLGY,Face-to-Face,3.0,Thursday,18:00:00,20:50:00
IT114,001,ADV PROGRAM FOR INFOR TECH,Face-to-Face,3.0,Tuesday,16:00:00,17:20:00
IT114,001,ADV PROGRAM FOR INFOR TECH,Face-to-Face,3.0,Thursday,16:00:00,17:20:00
IT114,003,ADV PROGRAM FOR INFOR TECH,Face-to-Face,3.0,Tuesday,11:30:00,12:50:00
